  -1.2002745e+02   2.9289322e-01  -1.2112034e+02
   2.2345198e+02  -2.2445198e+02  -4.4928974e+02
   2.2474487e+02   2.2415908e+02  -4.4928974e+02
  -2.2345198e+02  -2.2445198e+02   4.4928974e+02
   1.2002745e+02   2.9289322e-01   1.2112034e+02
  -2.2474487e+02   2.2415908e+02   4.4928974e+02
