   2.0672656e+00  -3.8397364e+00  -3.7183048e+00   3.8397364e+00  -2.0672656e+00   3.7183048e+00   2.9536650e-02   3.7563950e+00  -3.7859316e+00   3.7563950e+00   2.9536650e-02  -3.7859316e+00   1.9622258e+00   7.4826551e+00   7.4977027e+00  -7.4826551e+00  -1.9622258e+00  -7.4977027e+00
   1.5419821e+00  -2.8645300e+00  -2.7355774e+00   2.8645300e+00  -1.5419821e+00   2.7355774e+00   3.1303579e-02   2.7743399e+00  -2.8056434e+00   2.7743399e+00   3.1303579e-02  -2.8056434e+00   1.4274243e+00   5.5106175e+00   5.5257789e+00  -5.5106175e+00  -1.4274243e+00  -5.5257789e+00
   7.4666557e-01  -1.3858653e+00  -1.2500845e+00   1.3858653e+00  -7.4666557e-01   1.2500845e+00   3.2855115e-02   1.2882440e+00  -1.3210991e+00   1.2882440e+00   3.2855115e-02  -1.3210991e+00   6.2073170e-01   2.5256862e+00   2.5405921e+00  -2.5256862e+00  -6.2073170e-01  -2.5405921e+00
  -1.4486404e-01   2.7324823e-01   4.1533307e-01  -2.7324823e-01   1.4486404e-01  -4.1533307e-01   3.4259621e-02  -3.7870302e-01   3.4444340e-01  -3.7870302e-01   3.4259621e-02   3.4444340e-01  -2.8354881e-01  -8.2479720e-01  -8.1030098e-01   8.2479720e-01   2.8354881e-01   8.1030098e-01
  -9.4845549e-01   1.7703923e+00   1.9184762e+00  -1.7703923e+00   9.4845549e-01  -1.9184762e+00   3.5605076e-02  -1.8836177e+00   1.8480126e+00  -1.8836177e+00   3.5605076e-02   1.8480126e+00  -1.1000020e+00  -3.8522510e+00  -3.8381019e+00   3.8522510e+00   1.1000020e+00   3.8381019e+00
  -1.5070563e+00   2.8133384e+00   2.9672944e+00  -2.8133384e+00   1.5070563e+00  -2.9672944e+00   3.6962679e-02  -2.9335561e+00   2.8965934e+00  -2.9335561e+00   3.6962679e-02   2.8965934e+00  -1.6698166e+00  -5.9667001e+00  -5.9526469e+00   5.9667001e+00   1.6698166e+00   5.9526469e+00
  -1.7207771e+00   3.2158713e+00   3.3756482e+00  -3.2158713e+00   1.7207771e+00  -3.3756482e+00   3.8362162e-02  -3.3415294e+00   3.3031673e+00  -3.3415294e+00   3.8362162e-02   3.3031673e+00  -1.8913416e+00  -6.7900948e+00  -6.7757532e+00   6.7900948e+00   1.8913416e+00   6.7757532e+00
  -1.5639585e+00   2.9294872e+00   3.0950129e+00  -2.9294872e+00   1.5639585e+00  -3.0950129e+00   3.9792108e-02  -3.0584771e+00   3.0186850e+00  -3.0584771e+00   3.9792108e-02   3.0186850e+00  -1.7376837e+00  -6.2216365e+00  -6.2065732e+00   6.2216365e+00   1.7376837e+00   6.2065732e+00
  -1.0864975e+00   2.0459851e+00   2.2171169e+00  -2.0459851e+00   1.0864975e+00  -2.2171169e+00   4.1218908e-02  -2.1760813e+00   2.1348624e+00  -2.1760813e+00   4.1218908e-02   2.1348624e+00  -1.2584427e+00  -4.4442985e+00  -4.4281298e+00   4.4442985e+00   1.2584427e+00   4.4281298e+00
  -3.9997851e-01   7.7193723e-01   9.4845753e-01  -7.7193723e-01   3.9997851e-01  -9.4845753e-01   4.2607431e-02  -9.0131842e-01   8.5871099e-01  -9.0131842e-01   4.2607431e-02   8.5871099e-01  -5.6602275e-01  -1.8741227e+00  -1.8566019e+00   1.8741227e+00   5.6602275e-01   1.8566019e+00
   3.4783939e-01  -6.1846910e-01  -4.3683662e-01   6.1846910e-01  -3.4783939e-01   4.3683662e-01   4.3931014e-02   4.9077723e-01  -5.3470825e-01   4.9077723e-01   4.3931014e-02  -5.3470825e-01   1.8996562e-01   9.3468176e-01   9.5360920e-01  -9.3468176e-01  -1.8996562e-01  -9.5360920e-01
   1.0044790e+00  -1.8417329e+00  -1.6553099e+00   1.8417329e+00  -1.0044790e+00   1.6553099e+00   4.5169746e-02   1.7156122e+00  -1.7607820e+00   1.7156122e+00   4.5169746e-02  -1.7607820e+00   8.5449288e-01   3.4075947e+00   3.4277815e+00  -3.4075947e+00  -8.5449288e-01  -3.4277815e+00
   1.4435408e+00  -2.6622743e+00  -2.4714252e+00   2.6622743e+00  -1.4435408e+00   2.4714252e+00   4.6304225e-02   2.5365187e+00  -2.5828229e+00   2.5365187e+00   4.6304225e-02  -2.5828229e+00   1.2984210e+00   5.0658320e+00   5.0869641e+00  -5.0658320e+00  -1.2984210e+00  -5.0869641e+00
   1.5886991e+00  -2.9371919e+00  -2.7423253e+00   2.9371919e+00  -1.5886991e+00   2.7423253e+00   4.7313474e-02   2.8097476e+00  -2.8570610e+00   2.8097476e+00   4.7313474e-02  -2.8570610e+00   1.4431016e+00   5.6174353e+00   5.6391016e+00  -5.6174353e+00  -1.4431016e+00  -5.6391016e+00
   1.4264270e+00  -2.6401831e+00  -2.4417389e+00   2.6401831e+00  -1.4264270e+00   2.4417389e+00   4.8181400e-02   2.5085635e+00  -2.5567449e+00   2.5085635e+00   4.8181400e-02  -2.5567449e+00   1.2736762e+00   5.0064314e+00   5.0282100e+00  -5.0064314e+00  -1.2736762e+00  -5.0282100e+00
   1.0054708e+00  -1.8608452e+00  -1.6592570e+00   1.8608452e+00  -1.0054708e+00   1.6592570e+00   4.8908672e-02   1.7226430e+00  -1.7715517e+00   1.7226430e+00   4.8908672e-02  -1.7715517e+00   8.3897148e-01   3.4123410e+00   3.4338799e+00  -3.4123410e+00  -8.3897148e-01  -3.4338799e+00
   4.2385824e-01  -7.8072076e-01  -5.7635776e-01   7.8072076e-01  -4.2385824e-01   5.7635776e-01   4.9520905e-02   6.3414075e-01  -6.8366166e-01   6.3414075e-01   4.9520905e-02  -6.8366166e-01   2.3865235e-01   1.2026291e+00   1.2237052e+00  -1.2026291e+00  -2.3865235e-01  -1.2237052e+00
  -1.9330270e-01   3.6789873e-01   5.7478339e-01  -3.6789873e-01   1.9330270e-01  -5.7478339e-01   5.0064802e-02  -5.2356681e-01   4.7350201e-01  -5.2356681e-01   5.0064802e-02   4.7350201e-01  -3.9919523e-01  -1.1500660e+00  -1.1295200e+00   1.1500660e+00   3.9919523e-01   1.1295200e+00
  -7.2029370e-01   1.3511814e+00   1.5604640e+00  -1.3511814e+00   7.2029370e-01  -1.5604640e+00   5.0592230e-02  -1.5152539e+00   1.4646617e+00  -1.5152539e+00   5.0592230e-02   1.4646617e+00  -9.4511192e-01  -3.1676858e+00  -3.1475827e+00   3.1676858e+00   9.4511192e-01   3.1475827e+00
  -1.0559931e+00   1.9806239e+00   2.1922770e+00  -1.9806239e+00   1.0559931e+00  -2.1922770e+00   5.1141424e-02  -2.1509968e+00   2.0998553e+00  -2.1509968e+00   5.1141424e-02   2.0998553e+00  -1.2942998e+00  -4.4627474e+00  -4.4428725e+00   4.4627474e+00   1.2942998e+00   4.4428725e+00
  -1.1428407e+00   2.1483347e+00   2.3623681e+00  -2.1483347e+00   1.1428407e+00  -2.3623681e+00   5.1726358e-02  -2.3218057e+00   2.2700793e+00  -2.3218057e+00   5.1726358e-02   2.2700793e+00  -1.3864599e+00  -4.8115417e+00  -4.7916010e+00   4.8115417e+00   1.3864599e+00   4.7916010e+00
  -9.7609649e-01   1.8443592e+00   2.0607668e+00  -1.8443592e+00   9.7609649e-01  -2.0607668e+00   5.2338661e-02  -2.0172567e+00   1.9649180e+00  -2.0172567e+00   5.2338661e-02   1.9649180e+00  -1.2157402e+00  -4.1909307e+00  -4.1706155e+00   4.1909307e+00   1.2157402e+00   4.1706155e+00
  -6.0205099e-01   1.1535779e+00   1.3723086e+00  -1.1535779e+00   6.0205099e-01  -1.3723086e+00   5.2957720e-02  -1.3225455e+00   1.2695878e+00  -1.3225455e+00   5.2957720e-02   1.2695878e+00  -8.2927126e-01  -2.7731143e+00  -2.7521683e+00   2.7731143e+00   8.2927126e-01   2.7521683e+00
  -1.0611653e-01   2.3385135e-01   4.5480354e-01  -2.3385135e-01   1.0611653e-01  -4.5480354e-01   5.3560892e-02  -3.9658955e-01   3.4302866e-01  -3.9658955e-01   5.3560892e-02   3.4302866e-01  -3.1514473e-01  -8.8148330e-01  -8.5975848e-01   8.8148330e-01   3.1514473e-01   8.5975848e-01
   4.0629695e-01  -7.1928863e-01  -4.9626219e-01   7.1928863e-01  -4.0629695e-01   4.9626219e-01   5.4128513e-02   5.6350817e-01  -6.1763669e-01   5.6350817e-01   5.4128513e-02  -6.1763669e-01   2.1723462e-01   1.0816453e+00   1.1041587e+00  -1.0816453e+00  -2.1723462e-01  -1.1041587e+00
   8.3192509e-01  -1.5136845e+00  -1.2887706e+00   1.5136845e+00  -8.3192509e-01   1.2887706e+00   5.4643785e-02   1.3638479e+00  -1.4184917e+00   1.3638479e+00   5.4643785e-02  -1.4184917e+00   6.6010859e-01   2.7195190e+00   2.7426934e+00  -2.7195190e+00  -6.6010859e-01  -2.7426934e+00
   1.0902228e+00  -1.9988430e+00  -1.7722638e+00   1.9988430e+00  -1.0902228e+00   1.7722638e+00   5.5091268e-02   1.8523963e+00  -1.9074876e+00   1.8523963e+00   5.5091268e-02  -1.9074876e+00   9.2887718e-01   3.7201233e+00   3.7437245e+00  -3.7201233e+00  -9.2887718e-01  -3.7437245e+00
   1.1383251e+00  -2.0939373e+00  -1.8659438e+00   2.0939373e+00  -1.1383251e+00   1.8659438e+00   5.5457890e-02   1.9473089e+00  -2.0027668e+00   1.9473089e+00   5.5457890e-02  -2.0027668e+00   9.7792886e-01   3.9144539e+00   3.9381923e+00  -3.9144539e+00  -9.7792886e-01  -3.9381923e+00
   9.7768333e-01  -1.8004162e+00  -1.5712711e+00   1.8004162e+00  -9.7768333e-01   1.5712711e+00   5.5737568e-02   1.6497474e+00  -1.7054850e+00   1.6497474e+00   5.5737568e-02  -1.7054850e+00   8.0789986e-01   3.3032724e+00   3.3268633e+00  -3.3032724e+00  -8.0789986e-01  -3.3268633e+00
   6.5147155e-01  -1.1974569e+00  -9.6740485e-01   1.1974569e+00  -6.5147155e-01   9.6740485e-01   5.5936772e-02   1.0393981e+00  -1.0953349e+00   1.0393981e+00   5.5936772e-02  -1.0953349e+00   4.6332377e-01   2.0485742e+00   2.0717916e+00  -2.0485742e+00  -4.6332377e-01  -2.0717916e+00
   2.3376466e-01  -4.2204608e-01  -1.9127908e-01   4.2204608e-01  -2.3376466e-01   1.9127908e-01   5.6076368e-02   2.5447324e-01  -3.1054961e-01   2.5447324e-01   5.6076368e-02  -3.1054961e-01   2.1600108e-02   4.3322896e-01   4.5594299e-01  -4.3322896e-01  -2.1600108e-02  -4.5594299e-01
  -1.8691166e-01   3.6149805e-01   5.9286481e-01  -3.6149805e-01   1.8691166e-01  -5.9286481e-01   5.6186860e-02  -5.3898512e-01   4.8279826e-01  -5.3898512e-01   5.6186860e-02   4.8279826e-01  -4.2409899e-01  -1.2015734e+00  -1.1793800e+00   1.2015734e+00   4.2409899e-01   1.1793800e+00
  -5.2606281e-01   9.9586221e-01   1.2277904e+00  -9.9586221e-01   5.2606281e-01  -1.2277904e+00   5.6298621e-02  -1.1817743e+00   1.1254757e+00  -1.1817743e+00   5.6298621e-02   1.1254757e+00  -7.8427169e-01  -2.5274921e+00  -2.5057294e+00   2.5274921e+00   7.8427169e-01   2.5057294e+00
  -7.1992973e-01   1.3618298e+00   1.5943339e+00  -1.3618298e+00   7.1992973e-01  -1.5943339e+00   5.6432287e-02  -1.5530210e+00   1.4965887e+00  -1.5530210e+00   5.6432287e-02   1.4965887e+00  -9.9086589e-01  -3.2941706e+00  -3.2726650e+00   3.2941706e+00   9.9086589e-01   3.2726650e+00
  -7.3716759e-01   1.4000962e+00   1.6332089e+00  -1.4000962e+00   7.3716759e-01  -1.6332089e+00   5.6594210e-02  -1.5923721e+00   1.5357779e+00  -1.5923721e+00   5.6594210e-02   1.5357779e+00  -1.0099016e+00  -3.3755753e+00  -3.3541086e+00   3.3755753e+00   1.0099016e+00   3.3541086e+00
  -5.8342861e-01   1.1199737e+00   1.3537148e+00  -1.1199737e+00   5.8342861e-01  -1.3537148e+00   5.6778204e-02  -1.3089537e+00   1.2521755e+00  -1.3089537e+00   5.6778204e-02   1.2521755e+00  -8.4664640e-01  -2.7891485e+00  -2.7675050e+00   2.7891485e+00   8.4664640e-01   2.7675050e+00
  -2.9830438e-01   5.9395434e-01   8.2831349e-01  -5.9395434e-01   2.9830438e-01  -8.2831349e-01   5.6970954e-02  -7.7599277e-01   7.1902182e-01  -7.7599277e-01   5.6970954e-02   7.1902182e-01  -5.4266301e-01  -1.6852540e+00  -1.6632661e+00   1.6852540e+00   5.4266301e-01   1.6632661e+00
   5.4363593e-02  -6.0052263e-02   1.7487869e-01   6.0052263e-02  -5.4363593e-02  -1.7487869e-01   5.7157255e-02  -1.1290343e-01   5.5746171e-02  -1.1290343e-01   5.7157255e-02   5.5746171e-02  -1.6571944e-01  -3.1049573e-01  -2.8807844e-01   3.1049573e-01   1.6571944e-01   2.8807844e-01
   4.0052411e-01  -7.0463893e-01  -4.6921687e-01   7.0463893e-01  -4.0052411e-01   4.6921687e-01   5.7322822e-02   5.4095656e-01  -5.9827938e-01   5.4095656e-01   5.7322822e-02  -5.9827938e-01   2.0506636e-01   1.0464371e+00   1.0692706e+00  -1.0464371e+00  -2.0506636e-01  -1.0692706e+00
   6.7127353e-01  -1.2113925e+00  -9.7559091e-01   1.2113925e+00  -6.7127353e-01   9.7559091e-01   5.7454961e-02   1.0551922e+00  -1.1126472e+00   1.0551922e+00   5.7454961e-02  -1.1126472e+00   4.9563486e-01   2.1146724e+00   2.1378165e+00  -2.1146724e+00  -4.9563486e-01  -2.1378165e+00
   8.1638736e-01  -1.4861299e+00  -1.2500862e+00   1.4861299e+00  -8.1638736e-01   1.2500862e+00   5.7542908e-02   1.3340202e+00  -1.3915631e+00   1.3340202e+00   5.7542908e-02  -1.3915631e+00   6.5158422e-01   2.6945184e+00   2.7178000e+00  -2.6945184e+00  -6.5158422e-01  -2.7178000e+00
   8.1340878e-01  -1.4859886e+00  -1.2498569e+00   1.4859886e+00  -8.1340878e-01   1.2498569e+00   5.7579407e-02   1.3336834e+00  -1.3912628e+00   1.3336834e+00   5.7579407e-02  -1.3912628e+00   6.4812529e-01   2.6939287e+00   2.7171453e+00  -2.6939287e+00  -6.4812529e-01  -2.7171453e+00
   6.7070159e-01  -1.2253528e+00  -9.8928810e-01   1.2253528e+00  -6.7070159e-01   9.8928810e-01   5.7563451e-02   1.0685536e+00  -1.1261170e+00   1.0685536e+00   5.7563451e-02  -1.1261170e+00   4.9362478e-01   2.1416162e+00   2.1645773e+00  -2.1416162e+00  -4.9362478e-01  -2.1645773e+00
   4.2416814e-01  -7.6999372e-01  -5.3413149e-01   7.6999372e-01  -4.2416814e-01   5.3413149e-01   5.7502473e-02   6.0527231e-01  -6.6277478e-01   6.0527231e-01   5.7502473e-02  -6.6277478e-01   2.2633512e-01   1.1753534e+00   1.1979160e+00  -1.1753534e+00  -2.2633512e-01  -1.1979160e+00
   1.2862068e-01  -2.2120837e-01   1.4355283e-02   2.2120837e-01  -1.2862068e-01  -1.4355283e-02   5.7411858e-02   4.6718475e-02  -1.0413033e-01   4.6718475e-02   5.7411858e-02  -1.0413033e-01  -9.4708808e-02   9.0269245e-03   3.1119777e-02  -9.0269245e-03   9.4708808e-02  -3.1119777e-02
  -1.5418327e-01   3.0632796e-01   5.4154689e-01  -3.0632796e-01   1.5418327e-01  -5.4154689e-01   5.7311069e-02  -4.9045321e-01   4.3314214e-01  -4.9045321e-01   5.7311069e-02   4.3314214e-01  -4.0252513e-01  -1.1139232e+00  -1.0922914e+00   1.1139232e+00   4.0252513e-01   1.0922914e+00
  -3.6826837e-01   7.0821257e-01   9.4308654e-01  -7.0821257e-01   3.6826837e-01  -9.4308654e-01   5.7217875e-02  -8.9986479e-01   8.4264692e-01  -8.9986479e-01   5.7217875e-02   8.4264692e-01  -6.3600146e-01  -1.9707036e+00  -1.9494506e+00   1.9707036e+00   6.3600146e-01   1.9494506e+00
  -4.7434345e-01   9.1065035e-01   1.1452085e+00  -9.1065035e-01   4.7434345e-01  -1.1452085e+00   5.7143440e-02  -1.1061630e+00   1.0490196e+00  -1.1061630e+00   5.7143440e-02   1.0490196e+00  -7.5187236e-01  -2.4027806e+00  -2.3817714e+00   2.4027806e+00   7.5187236e-01   2.3817714e+00
  -4.5679307e-01   8.8359275e-01   1.1178724e+00  -8.8359275e-01   4.5679307e-01  -1.1178724e+00   5.7090391e-02  -1.0784924e+00   1.0214020e+00  -1.0784924e+00   5.7090391e-02   1.0214020e+00  -7.3254001e-01  -2.3444873e+00  -2.3235634e+00   2.3444873e+00   7.3254001e-01   2.3235634e+00
  -3.2556647e-01   6.4445021e-01   8.7847838e-01  -6.4445021e-01   3.2556647e-01  -8.7847838e-01   5.7054072e-02  -8.3438250e-01   7.7732843e-01  -8.3438250e-01   5.7054072e-02   7.7732843e-01  -5.8836676e-01  -1.8316153e+00  -1.8106286e+00   1.8316153e+00   5.8836676e-01   1.8106286e+00
  -1.1285301e-01   2.5213741e-01   4.8591960e-01  -2.5213741e-01   1.1285301e-01  -4.8591960e-01   5.7025513e-02  -4.3376759e-01   3.7674208e-01  -4.3376759e-01   5.7025513e-02   3.7674208e-01  -3.5424656e-01  -9.8924887e-01  -9.6809193e-01   9.8924887e-01   3.5424656e-01   9.6809193e-01
   1.3451951e-01  -2.0685968e-01   2.6656352e-02   2.0685968e-01  -1.3451951e-01  -2.6656352e-02   5.6994272e-02   3.5167544e-02  -9.2161816e-02   3.5167544e-02   5.6994272e-02  -9.2161816e-02  -8.1421698e-02  -2.3030390e-03   1.9069965e-02   2.3030390e-03   8.1421698e-02  -1.9069965e-02
   3.6522110e-01  -6.3720645e-01  -4.0400223e-01   6.3720645e-01  -3.6522110e-01   4.0400223e-01   5.6950205e-02   4.7507288e-01  -5.3202308e-01   4.7507288e-01   5.6950205e-02  -5.3202308e-01   1.7358191e-01   9.2447049e-01   9.4603633e-01  -9.2447049e-01  -1.7358191e-01  -9.4603633e-01
   5.3393083e-01  -9.5424847e-01  -7.2142429e-01   9.5424847e-01  -5.3393083e-01   7.2142429e-01   5.6884369e-02   7.9938388e-01  -8.5626825e-01   7.9938388e-01   5.6884369e-02  -8.5626825e-01   3.6054212e-01   1.6084717e+00   1.6301456e+00  -1.6084717e+00  -3.6054212e-01  -1.6301456e+00
   6.1009902e-01  -1.1003993e+00  -8.6804057e-01   1.1003993e+00  -6.1009902e-01   8.6804057e-01   5.6789862e-02   9.4909964e-01  -1.0058895e+00   9.4909964e-01   5.6789862e-02  -1.0058895e+00   4.4530362e-01   1.9247252e+00   1.9463809e+00  -1.9247252e+00  -4.4530362e-01  -1.9463809e+00
   5.8329552e-01  -1.0552648e+00  -8.2346533e-01   1.0552648e+00  -5.8329552e-01   8.2346533e-01   5.6663121e-02   9.0318700e-01  -9.5985012e-01   9.0318700e-01   5.6663121e-02  -9.5985012e-01   4.1584945e-01   1.8280599e+00   1.8495568e+00  -1.8280599e+00  -4.1584945e-01  -1.8495568e+00
   4.6424936e-01  -8.3779265e-01  -6.0664276e-01   8.3779265e-01  -4.6424936e-01   6.0664276e-01   5.6505334e-02   6.8084852e-01  -7.3735386e-01   6.8084852e-01   5.6505334e-02  -7.3735386e-01   2.8364352e-01   1.3582163e+00   1.3794279e+00  -1.3582163e+00  -2.8364352e-01  -1.3794279e+00
   2.8159561e-01  -5.0042687e-01  -2.6999951e-01   5.0042687e-01  -2.8159561e-01   2.6999951e-01   5.6323031e-02   3.3561440e-01  -3.9193743e-01   3.3561440e-01   5.6323031e-02  -3.9193743e-01   8.0202252e-02   6.2770548e-01   6.4854342e-01  -6.2770548e-01  -8.0202252e-02  -6.4854342e-01
   7.5205768e-02  -1.1685489e-01   1.1280514e-01   1.1685489e-01  -7.5205768e-02  -1.1280514e-01   5.6126982e-02  -5.7136966e-02   1.0099847e-03  -5.7136966e-02   5.6126982e-02   1.0099847e-03  -1.5018927e-01  -2.0429887e-01  -1.8387032e-01   2.0429887e-01   1.5018927e-01   1.8387032e-01
  -1.1238269e-01   2.3385470e-01   4.6273481e-01  -2.3385470e-01   1.1238269e-01  -4.6273481e-01   5.5929447e-02  -4.1638854e-01   3.6045909e-01  -4.1638854e-01   5.5929447e-02   3.6045909e-01  -3.5997254e-01  -9.6612840e-01  -9.4608860e-01   9.6612840e-01   3.5997254e-01   9.4608860e-01
  -2.4462106e-01   4.8335230e-01   7.1146747e-01  -4.8335230e-01   2.4462106e-01  -7.1146747e-01   5.5740829e-02  -6.7198468e-01   6.1624385e-01  -6.7198468e-01   5.5740829e-02   6.1624385e-01  -5.0801193e-01  -1.5086142e+00  -1.4888934e+00   1.5086142e+00   5.0801193e-01   1.4888934e+00
  -2.9795185e-01   5.8711100e-01   8.1449257e-01  -5.8711100e-01   2.9795185e-01  -8.1449257e-01   5.5567135e-02  -7.7810651e-01   7.2253937e-01  -7.7810651e-01   5.5567135e-02   7.2253937e-01  -5.6753640e-01  -1.7338596e+00  -1.7143554e+00   1.7338596e+00   5.6753640e-01   1.7143554e+00
  -2.6584473e-01   5.3207768e-01   7.5875997e-01  -5.3207768e-01   2.6584473e-01  -7.5875997e-01   5.5409175e-02  -7.2118733e-01   6.6577815e-01  -7.2118733e-01   5.5409175e-02   6.6577815e-01  -5.3081650e-01  -1.6123300e+00  -1.5929293e+00   1.6123300e+00   5.3081650e-01   1.5929293e+00
  -1.5921442e-01   3.3763561e-01   5.6364453e-01  -3.3763561e-01   1.5921442e-01  -5.6364453e-01   5.5263405e-02  -5.2097422e-01   4.6571082e-01  -5.2097422e-01   5.5263405e-02   4.6571082e-01  -4.0979493e-01  -1.1854043e+00  -1.1660068e+00   1.1854043e+00   4.0979493e-01   1.1660068e+00
  -3.3260090e-03   5.0038353e-02   2.7538427e-01  -5.0038353e-02   3.3260090e-03  -2.7538427e-01   5.5123617e-02  -2.2487483e-01   1.6975121e-01  -2.2487483e-01   5.5123617e-02   1.6975121e-01  -2.3274033e-01  -5.5359077e-01  -5.3412916e-01   5.5359077e-01   2.3274033e-01   5.3412916e-01
   1.6801026e-01  -2.6823542e-01  -4.3560695e-02   2.6823542e-01  -1.6801026e-01   4.3560695e-02   5.4982589e-02   1.0293952e-01  -1.5792211e-01   1.0293952e-01   5.4982589e-02  -1.5792211e-01  -3.7788836e-02   1.4652267e-01   1.6607049e-01  -1.4652267e-01   3.7788836e-02  -1.6607049e-01
   3.1965258e-01  -5.5181930e-01  -3.2784231e-01   5.5181930e-01  -3.1965258e-01   3.2784231e-01   5.4833290e-02   3.9522993e-01  -4.5006322e-01   3.9522993e-01   5.4833290e-02  -4.5006322e-01   1.3517974e-01   7.7140791e-01   7.9101612e-01  -7.7140791e-01  -1.3517974e-01  -7.9101612e-01
   4.2223251e-01  -7.4568538e-01  -5.2244830e-01   7.4568538e-01  -4.2223251e-01   5.2244830e-01   5.4669729e-02   5.9530331e-01  -6.4997304e-01   5.9530331e-01   5.4669729e-02  -6.4997304e-01   2.5262149e-01   1.1996847e+00   1.2192871e+00  -1.1996847e+00  -2.5262149e-01  -1.2192871e+00
   4.5773437e-01  -8.1561883e-01  -5.9317461e-01   8.1561883e-01  -4.5773437e-01   5.9317461e-01   5.4487759e-02   6.6782188e-01  -7.2230964e-01   6.6782188e-01   5.4487759e-02  -7.2230964e-01   2.9374675e-01   1.3553344e+00   1.3748396e+00  -1.3553344e+00  -2.9374675e-01  -1.3748396e+00
   4.2251081e-01  -7.5398423e-01  -5.3238937e-01   7.5398423e-01  -4.2251081e-01   5.3238937e-01   5.4285937e-02   6.0478576e-01  -6.5907170e-01   6.0478576e-01   5.4285937e-02  -6.5907170e-01   2.5407173e-01   1.2206830e+00   1.2399942e+00  -1.2206830e+00  -2.5407173e-01  -1.2399942e+00
