   2.6415942e-06   9.7270109e-08  -1.2982173e-06
  -3.5132585e-06  -3.2368539e-06   2.1506254e-06
  -6.2194456e-07   3.1395838e-06  -4.3881698e-07
   3.5132585e-06  -3.2368539e-06  -2.1506254e-06
  -2.6415942e-06   9.7270109e-08   1.2982173e-06
   6.2194456e-07   3.1395838e-06   4.3881698e-07
